1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600591,1,463,303,115,12340,4,7,0,
600594,1,462,303,115,12320,4,7,0,
600598,1,455,303,115,12273,4,7,0,
699704,1,297,220,208,2613,3,10,0,
700125,1,414,273,80,7020,4,7,0,
701080,1,305,227,117,5960,4,6,0,
703338,1,303,230,115,5680,4,6,0,
703671,1,306,132,175,2480,3,6,0,
703674,1,303,131,177,2307,3,6,0,
704002,1,309,228,229,11553,4,7,0,
704014,1,307,226,231,11680,4,7,0,
704016,1,306,225,231,11713,4,7,0,
704027,1,290,172,285,9787,3,6,0,
704044,1,290,172,288,9793,3,6,0,
704049,1,290,172,288,9767,4,6,0,
704051,1,371,271,71,3087,4,7,0,
704052,1,366,271,74,3053,4,7,0,
704055,1,370,271,72,3060,3,7,0,
704097,1,365,271,76,2980,4,6,0,
704589,1,306,205,192,1907,2,6,0,
704859,1,457,279,290,4767,2,6,0,
704948,1,309,243,334,9413,3,6,0,
705199,1,298,231,156,3320,3,6,0,
705900,1,295,172,287,9840,4,6,0,
707171,1,308,204,190,2260,2,6,0,
707700,1,204,186,112,1933,3,6,0,
708107,1,506,322,122,14280,4,6,0,
708124,1,382,328,259,8800,4,6,0,
708175,1,306,133,171,3740,3,6,0,
708192,1,306,130,176,2020,3,6,0,
708194,1,303,131,173,2687,3,6,0,
708198,1,303,131,174,2847,3,6,0,
713749,1,309,228,115,5760,4,6,0,
714699,1,279,147,196,2507,3,6,0,
714798,1,277,147,195,2480,3,6,0,
715009,1,490,258,240,7060,3,6,0,
715092,1,443,249,172,9507,3,6,0,
716924,1,374,278,150,12393,4,6,0,
718199,1,311,210,192,2373,2,6,0,
719620,1,286,214,206,8960,4,8,0,
720138,1,205,141,141,1807,2,4,0,
720883,1,417,308,61,5273,4,7,0,
722549,1,353,261,164,12187,4,6,0,
722709,1,354,262,158,12300,4,6,0,
723266,1,305,168,168,2600,3,6,0,
723554,1,329,245,125,8840,4,6,0,
724282,1,312,233,116,6120,4,7,0,
731307,1,245,147,141,1760,3,7,0,
731408,1,279,209,148,5707,4,7,0,
731574,1,497,242,197,8113,4,6,0,
732519,1,317,233,119,5947,4,7,0,
732529,1,414,307,105,9660,4,7,0,
732607,1,413,306,105,9947,4,7,0,
733153,1,305,229,115,5900,4,7,0,
735410,1,303,226,114,5860,4,7,0,
736390,1,320,154,187,6000,3,6,0,
737267,1,349,258,150,10653,4,7,0,
737519,1,328,252,110,3287,3,6,0,
737929,1,403,132,191,3207,3,7,0,
738783,1,280,205,105,4340,4,7,0,
738995,1,345,259,114,7480,4,7,0,
739103,1,353,260,149,10107,4,7,0,
739428,1,325,241,130,7313,4,7,0,
740713,1,308,232,116,6213,4,6,0,
740751,1,311,218,168,8760,4,6,0,
741172,1,247,184,205,6520,4,6,0,
741173,1,245,180,212,6620,4,6,0,
742078,1,290,220,191,7300,4,6,0,
743808,1,403,134,197,3440,3,6,0,
746264,1,263,173,68,2000,4,7,0,
746265,1,205,151,185,2507,3,7,0,
747075,1,500,200,202,8060,3,6,0,
747081,1,500,304,202,8313,4,6,0,
747083,1,503,303,199,8327,3,6,0,
747084,1,500,304,199,8300,3,6,0,
747087,1,436,194,145,7807,4,6,0,
747090,1,500,308,200,8267,3,6,0,
747092,1,506,304,200,8260,4,6,0,
747554,1,309,172,166,2953,3,6,0,
747854,1,459,266,221,6480,3,6,0,
748873,1,252,119,146,1160,3,6,0,
749046,1,326,243,130,7293,3,7,0,
750108,1,502,306,252,19800,4,6,0,
752230,1,433,189,161,1333,1,6,0,
752579,1,310,244,177,4227,3,6,0,
753284,1,371,198,208,11750,4,7,0,
753571,1,308,255,208,2360,3,6,0,
754596,1,307,207,192,2353,2,6,0,
755655,1,506,240,199,7467,3,6,0,
757022,1,253,183,127,2020,3,6,0,
757670,1,458,267,198,6453,4,6,0,
758729,1,366,225,188,5020,3,6,0,
760193,1,500,240,197,6873,3,6,0,
761259,1,307,229,114,5780,4,6,0,
761780,1,425,314,132,2853,3,6,0,
762043,1,424,319,187,17167,4,6,0,
762673,1,416,309,120,11200,4,6,0,
762750,1,449,341,130,14013,4,6,0,
763539,1,402,208,180,11560,4,7,0,
763545,1,400,204,178,11680,4,7,0,
765044,1,357,233,186,11553,4,6,0,
765369,1,463,303,105,11180,4,6,0,
765942,1,329,247,106,3387,3,6,0,
765944,1,336,251,108,3367,3,6,0,
766161,1,353,261,68,4200,4,7,0,
766171,1,345,259,68,4260,4,7,0,
766270,1,354,261,68,4280,4,7,0,
766377,1,455,305,121,11787,4,7,0,
766684,1,276,228,91,3753,4,7,0,
767140,1,334,264,280,6100,3,6,0,
767727,1,308,229,116,5940,4,6,0,
767737,1,308,228,116,5900,4,6,0,
767741,1,309,228,117,5920,4,6,0,
768555,1,431,215,86,4000,4,7,0,
768879,1,367,271,74,3060,4,7,0,
769412,1,413,274,77,6420,4,6,0,
769728,1,422,196,234,5560,3,6,0,
772900,1,331,251,110,3387,3,6,0,
773863,1,281,207,105,4207,4,7,0,
774621,1,411,272,77,6427,4,6,0,
774750,1,441,240,156,6127,2,6,0,
780145,1,308,170,162,3160,3,6,0,
780148,1,306,167,165,3167,3,6,0,
782716,1,406,255,289,6127,3,6,0,
788268,1,253,184,128,2067,3,6,0,
790439,1,327,207,124,6993,3,3,0,
794348,1,281,208,105,4060,4,6,0,
794864,1,441,242,152,6107,3,6,0,
795190,1,443,264,304,4407,3,6,0,
798375,1,454,303,119,11887,4,7,0,
