1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
608864,1,412,308,120,11707,4,6,0,
700391,1,348,262,154,10907,4,7,0,
700392,1,307,230,114,6340,4,7,0,
700752,1,326,243,131,7280,4,7,0,
700859,1,331,250,107,3333,3,6,0,
703307,1,381,185,172,4793,3,6,0,
703334,1,307,231,113,5640,4,6,0,
703336,1,305,229,114,5807,4,6,0,
703674,1,303,131,177,2307,3,6,0,
704016,1,306,225,231,11713,4,7,0,
704025,1,290,170,286,9707,3,6,0,
704053,5,370,275,71,3047,4,7,0,
704414,1,455,283,264,4320,3,6,0,
704440,1,371,277,167,13487,4,6,0,
704768,5,443,261,219,6340,3,6,0,
704806,1,395,196,204,2220,3,6,0,
704861,1,455,280,279,4880,3,6,0,
705186,1,300,231,175,5080,4,6,0,
705430,1,348,259,115,7387,4,7,0,
705459,1,348,259,115,7520,4,7,0,
706155,1,394,202,177,11580,3,7,0,
706623,1,305,129,174,1780,3,6,0,
707477,1,372,195,209,11573,3,7,0,
708183,1,304,131,177,2447,3,6,0,
708194,1,303,131,173,2687,3,6,0,
708263,1,305,132,173,2733,3,6,0,
708567,1,357,259,168,12460,4,6,0,
710333,1,386,195,205,2207,3,6,0,
711064,1,367,279,183,13260,4,6,0,
715674,1,403,207,180,11153,3,6,0,
716908,1,465,302,114,11380,4,6,0,
719620,1,286,214,206,8960,4,8,0,
722009,6,432,189,159,1353,1,6,0,
722021,1,445,260,218,6407,3,6,0,
722022,1,440,219,196,11007,4,6,0,
722224,1,300,253,207,2680,3,6,0,
722709,1,354,262,158,12300,4,6,0,
723018,1,242,138,150,1080,3,6,0,
723035,1,247,188,166,5380,4,6,0,
723159,1,415,307,120,12053,4,6,0,
723554,1,329,245,125,8840,4,6,0,
724280,1,314,231,114,6240,4,7,0,
725278,1,500,490,195,9340,3,6,0,
726439,1,351,259,110,8500,4,6,0,
726985,1,324,248,123,8360,4,6,0,
727790,1,471,245,192,11907,4,6,0,
727935,1,277,205,86,3320,4,6,0,
728720,1,436,323,92,5773,4,7,0,
732529,1,414,307,105,9660,4,7,0,
732799,1,352,260,164,11987,4,6,0,
732886,1,335,249,173,12833,4,6,0,
733145,1,305,229,115,5840,4,7,0,
733729,1,309,237,173,9667,4,6,0,
736946,1,402,138,188,3180,2,7,0,
738947,1,449,203,145,6100,4,6,0,
738985,1,350,261,115,7480,4,7,0,
739008,1,347,260,115,7500,4,7,0,
739044,1,349,257,114,7587,4,7,0,
739086,1,419,273,209,16947,4,7,0,
739090,1,420,276,212,16920,4,7,0,
739366,1,309,228,117,5827,4,7,0,
739367,1,307,229,115,5833,4,7,0,
739991,1,395,199,175,11820,4,7,0,
740570,1,355,260,110,8560,4,6,0,
740713,1,308,232,116,6213,4,6,0,
741799,1,291,190,282,8376,3,6,0,
746037,1,457,308,119,11920,4,7,0,
746261,1,367,195,137,5967,2,6,0,
747075,1,500,200,202,8060,3,6,0,
747083,1,503,303,199,8327,3,6,0,
747095,1,507,206,199,8060,3,6,0,
748873,1,252,119,146,1160,3,6,0,
750108,1,502,306,252,19800,4,6,0,
750776,1,351,264,100,3340,3,6,0,
754323,1,446,248,172,9220,3,6,0,
754595,1,311,207,191,2327,2,6,0,
754756,7,373,276,168,13467,4,6,0,
758123,1,305,243,190,9893,4,7,0,
758869,1,245,121,152,1140,2,6,0,
759180,1,295,175,287,9700,4,6,0,
760124,1,381,282,180,6307,3,6,0,
761039,1,282,208,84,3400,4,6,0,
761067,15,412,307,121,10900,4,6,0,
761153,1,405,307,121,10880,4,6,0,
761191,1,309,229,116,5853,4,6,0,
761241,1,276,202,85,3313,4,6,0,
761256,1,327,245,91,4580,4,6,0,
761461,1,430,264,190,4613,2,6,0,
762017,1,438,219,203,11033,4,6,0,
762679,1,414,308,119,11340,4,6,0,
762766,1,416,308,120,11200,4,6,0,
763520,1,425,323,134,2860,3,6,0,
763558,1,308,178,142,6120,3,7,0,
764501,5,447,261,217,7853,3,6,0,
764568,1,304,206,193,2333,2,6,0,
765043,1,358,233,189,11160,4,6,0,
765802,1,295,172,286,8900,4,6,0,
766174,3,349,263,130,8513,4,7,0,
766262,1,351,260,131,8347,4,7,0,
766684,1,276,228,91,3753,4,7,0,
767171,1,304,222,145,8393,4,6,0,
767734,1,310,230,116,5930,4,6,0,
767744,1,280,208,86,3380,4,6,0,
768131,1,308,231,110,6307,4,7,0,
768957,1,304,227,114,6193,4,6,0,
769109,1,360,266,92,6520,4,6,0,
769412,1,413,274,77,6420,4,6,0,
771636,1,535,222,80,887,2,6,0,
772286,2,324,239,129,7280,4,7,0,
774655,1,413,274,79,6420,4,6,0,
777229,1,249,123,145,1120,3,6,0,
777562,1,279,151,196,2540,3,6,0,
780240,1,247,149,175,2433,3,7,0,
782770,1,441,262,218,6113,4,6,0,
784239,1,379,200,141,1780,3,6,0,
785166,1,313,207,113,5187,4,7,0,
785841,1,496,243,202,8180,4,6,0,
786730,1,355,261,89,6227,4,7,0,
788720,1,353,260,89,6207,4,7,0,
791216,1,311,228,114,6013,4,6,0,
793592,1,459,396,163,4467,3,6,0,
794348,1,281,208,105,4060,4,6,0,
794864,1,441,242,152,6107,3,6,0,
797502,1,350,262,115,7320,4,7,0,
799564,1,413,272,104,8553,4,7,0,
799901,1,508,306,198,8313,4,6,0,
