1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600595,1,457,302,115,12333,4,7,0,
600598,1,455,303,115,12273,4,7,0,
601468,1,356,213,175,4487,3,7,0,
700267,1,276,149,188,2500,3,7,0,
700309,1,386,193,205,2207,3,6,0,
700391,1,348,262,154,10907,4,7,0,
700604,1,538,348,192,10560,4,6,0,
700734,1,317,168,242,4747,3,7,0,
700859,1,331,250,107,3333,3,6,0,
700885,1,285,215,228,9300,4,6,0,
700986,1,350,260,109,8540,4,6,0,
703205,1,388,254,220,11920,4,6,0,
703438,1,301,231,175,5307,4,6,0,
703951,1,370,274,71,3067,4,7,0,
704027,1,290,172,285,9787,3,6,0,
704040,1,491,295,315,6320,2,6,0,
704044,2,290,172,288,9793,3,6,0,
704514,1,491,296,290,6287,2,6,0,
704515,1,491,297,308,6233,2,6,0,
704598,1,306,205,192,1800,2,6,0,
704759,1,445,261,215,6413,3,6,0,
704945,1,369,229,188,4573,2,6,0,
705474,1,349,262,227,15467,4,7,0,
705913,1,303,184,194,3840,3,6,0,
706155,1,394,202,177,11580,3,7,0,
707290,1,440,326,133,13920,4,6,0,
707477,1,372,195,209,11573,3,7,0,
707776,1,339,189,189,2433,2,6,0,
708183,1,304,131,177,2447,3,6,0,
708188,1,399,191,171,5360,3,6,0,
708196,2,303,127,173,2827,3,6,0,
708198,2,303,131,174,2847,3,6,0,
711646,1,278,207,86,3480,4,6,0,
712226,1,333,234,175,4767,3,6,0,
712817,1,305,226,234,11533,4,7,0,
714023,1,311,230,150,8960,4,6,0,
714512,1,350,258,66,4333,4,7,0,
714643,1,306,228,117,5873,4,6,0,
716773,1,203,192,178,2540,3,6,0,
716817,1,394,196,133,2493,2,6,0,
716916,1,356,263,168,12407,4,6,0,
719633,1,441,261,220,7847,3,6,0,
722830,1,274,209,84,3420,4,6,0,
724282,1,312,233,116,6120,4,7,0,
731999,1,277,207,86,3547,4,6,0,
732529,1,414,307,105,9660,4,7,0,
732607,1,413,306,105,9947,4,7,0,
733148,1,306,230,115,5867,4,7,0,
733340,1,291,212,98,3740,4,7,0,
733722,1,292,223,135,6573,4,6,0,
733724,1,287,225,137,6440,4,6,0,
736390,1,320,154,187,6000,3,6,0,
736751,1,411,154,202,1960,2,7,0,
737112,1,306,230,113,6347,4,7,0,
737136,1,412,311,120,9740,4,7,0,
739002,1,413,275,208,16880,4,7,0,
739044,1,349,257,114,7587,4,7,0,
739294,1,251,201,137,2193,3,7,0,
739747,1,249,193,103,2953,4,7,0,
740753,1,307,222,165,8840,4,6,0,
746065,1,305,242,114,6113,4,6,0,
746430,1,345,261,132,8227,4,7,0,
746552,1,263,174,67,1987,4,7,0,
747075,1,500,200,202,8060,3,6,0,
747080,1,507,305,199,8447,3,6,0,
747090,1,500,308,200,8267,3,6,0,
747688,1,493,257,202,10380,4,6,0,
747894,1,506,206,203,6447,3,6,0,
748873,1,252,119,146,1160,3,6,0,
748877,1,246,121,151,1180,2,6,0,
749041,1,325,240,129,7353,4,7,0,
751518,1,462,303,115,12407,4,7,0,
752579,1,310,244,177,4227,3,6,0,
752587,1,435,213,89,3987,4,7,0,
754766,1,287,269,200,2267,3,6,0,
755960,1,400,135,189,3327,3,6,0,
756966,1,311,231,228,11727,4,7,0,
757265,1,414,271,104,8320,4,6,0,
758869,1,245,121,152,1140,2,6,0,
759782,1,320,243,193,11560,4,7,0,
760192,1,293,168,290,8120,4,6,0,
760804,1,341,229,142,3740,3,6,0,
760994,1,306,233,231,11960,4,6,0,
761153,2,405,307,121,10880,4,6,0,
761450,1,334,256,106,3320,3,6,0,
761780,1,425,314,132,2853,3,6,0,
761903,1,280,206,104,4140,4,7,0,
765852,1,351,263,108,6880,4,6,0,
765860,1,344,262,240,16087,4,6,0,
765943,1,333,253,105,3293,3,6,0,
765944,1,336,251,108,3367,3,6,0,
766262,1,351,260,131,8347,4,7,0,
767140,1,334,264,280,6100,3,6,0,
767590,1,307,231,113,5820,4,6,0,
767641,1,409,308,123,11293,4,6,0,
767725,1,258,175,114,3520,4,6,0,
767727,1,308,229,116,5940,4,6,0,
768175,1,303,226,156,3680,3,6,0,
768563,1,303,243,122,3347,3,6,0,
769600,1,372,280,150,12360,4,6,0,
770122,1,421,195,236,5680,3,6,0,
774621,1,411,272,77,6427,4,6,0,
775646,1,321,275,293,6880,3,6,0,
777731,1,324,241,132,7400,4,7,0,
778725,1,436,326,90,5793,4,7,0,
780148,1,306,167,165,3167,3,6,0,
783096,1,334,177,175,6140,4,6,0,
783268,1,374,278,150,12060,4,6,0,
784239,1,379,200,141,1780,3,6,0,
784991,1,306,228,115,5880,4,7,0,
784992,1,306,226,118,5840,4,7,0,
785593,1,313,209,94,4207,4,7,0,
785728,1,593,280,207,10300,3,6,0,
785915,1,379,201,142,1800,2,7,0,
786457,1,287,138,121,2813,4,7,0,
787240,1,282,206,78,3393,4,7,0,
791944,1,352,260,120,8393,4,7,0,
795469,1,480,331,161,5120,4,6,0,
795858,1,257,175,95,3020,4,7,0,
799901,1,508,306,198,8313,4,6,0,
