1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600594,1,462,303,115,12320,4,7,0,
600595,1,457,302,115,12333,4,7,0,
601571,1,462,304,115,12100,4,6,0,
700859,1,331,250,107,3333,3,6,0,
701616,1,323,239,160,9100,4,6,0,
702589,1,353,261,101,3373,3,6,0,
702794,1,351,260,164,12300,4,6,0,
703336,1,305,229,114,5807,4,6,0,
703734,1,361,265,165,12400,4,6,0,
704002,2,309,228,229,11553,4,7,0,
704016,2,306,225,231,11713,4,7,0,
704024,1,308,230,227,11627,4,7,0,
704025,1,290,170,286,9707,3,6,0,
704044,1,290,172,288,9793,3,6,0,
704051,1,371,271,71,3087,4,7,0,
704053,1,370,275,71,3047,4,7,0,
704054,1,365,272,73,3093,4,7,0,
704591,1,306,205,192,1860,2,6,0,
704739,3,288,191,291,10047,3,6,0,
704740,3,290,189,289,9967,3,6,0,
704757,8,501,267,192,10107,3,6,0,
704759,2,445,261,215,6413,3,6,0,
704763,1,421,270,327,5480,3,6,0,
704768,7,443,261,219,6340,3,6,0,
704796,1,325,235,166,3405,3,6,0,
704805,1,394,196,203,2200,3,6,0,
704806,1,395,196,204,2220,3,6,0,
704854,1,293,184,287,8580,4,6,0,
704956,1,287,267,201,2547,3,6,0,
705013,1,375,275,168,13527,4,6,0,
705039,1,365,227,191,5767,3,6,0,
705047,1,373,276,167,13500,4,6,0,
705196,1,456,293,156,6733,3,6,0,
705422,1,348,259,115,7653,4,7,0,
705448,1,348,259,115,7507,4,7,0,
705490,1,349,261,227,15567,4,7,0,
705889,1,504,238,198,8173,3,6,0,
706012,3,311,259,183,4820,3,6,0,
707681,1,347,258,172,12760,4,6,0,
707785,1,343,191,191,2420,2,6,0,
707902,1,333,191,195,2420,2,6,0,
708107,1,506,322,122,14280,4,6,0,
708263,1,305,132,173,2733,3,6,0,
709520,1,281,205,105,4160,4,7,0,
710475,1,414,315,158,15700,4,6,0,
710693,1,412,309,122,10927,4,6,0,
713855,1,277,203,82,3540,4,6,0,
715303,1,409,308,121,11100,4,6,0,
716169,1,278,207,85,3480,4,6,0,
717582,1,247,196,145,1167,3,7,0,
720050,1,329,246,181,9260,4,6,0,
721356,1,418,272,105,8540,4,7,0,
722105,2,447,262,217,6393,3,6,0,
722822,2,447,269,215,7847,3,6,0,
724280,1,314,231,114,6240,4,7,0,
724311,1,310,230,114,6047,4,7,0,
728771,3,294,193,287,10067,3,6,0,
731308,1,245,151,142,1720,3,7,0,
732886,1,335,249,173,12833,4,6,0,
733148,1,306,230,115,5867,4,7,0,
735107,1,412,310,120,11520,4,6,0,
736854,1,308,231,115,5987,4,6,0,
737112,1,306,230,113,6347,4,7,0,
737721,1,352,260,149,10707,4,7,0,
737929,1,403,132,191,3207,3,7,0,
738855,1,357,263,79,4493,4,7,0,
739002,1,413,275,208,16880,4,7,0,
739022,1,415,272,209,16893,4,7,0,
739044,1,349,257,114,7587,4,7,0,
739145,1,415,272,105,8293,4,7,0,
739294,1,251,201,137,2193,3,7,0,
739364,1,309,230,116,5913,4,7,0,
739366,1,309,228,117,5827,4,7,0,
739507,1,439,328,181,18680,4,7,0,
740702,1,390,304,158,2487,3,6,0,
740713,1,308,232,116,6213,4,6,0,
740751,1,311,218,168,8760,4,6,0,
741171,1,242,180,206,6620,4,6,0,
741173,1,245,180,212,6620,4,6,0,
742078,1,290,220,191,7300,4,6,0,
743369,5,302,179,379,6220,3,6,0,
743889,1,573,255,299,4640,3,6,0,
746112,1,365,199,135,5860,2,6,0,
746241,1,348,259,68,4233,4,7,0,
746322,1,352,259,68,4300,4,7,0,
747080,1,507,305,199,8447,3,6,0,
747084,1,500,304,199,8300,3,6,0,
747090,1,500,308,200,8267,3,6,0,
747956,1,306,168,154,6600,3,7,0,
748877,1,246,121,151,1180,2,6,0,
749043,1,329,242,131,7313,4,7,0,
750776,1,351,264,100,3340,3,6,0,
752304,1,429,333,195,8867,3,6,0,
754323,1,446,248,172,9220,3,6,0,
754756,2,373,276,168,13467,4,6,0,
755085,1,328,241,133,7313,4,7,0,
755253,1,277,153,195,2513,4,7,0,
755958,1,403,133,197,3433,3,6,0,
755961,1,404,136,195,3340,3,6,0,
757022,1,253,183,127,2020,3,6,0,
758869,1,245,121,152,1140,2,6,0,
759180,1,295,175,287,9700,4,6,0,
760192,1,293,168,290,8120,4,6,0,
761126,1,307,229,117,5953,4,6,0,
761153,1,405,307,121,10880,4,6,0,
761202,1,305,224,157,3653,3,6,0,
761205,1,342,229,143,3607,3,6,0,
761301,1,385,283,159,6680,3,6,0,
761661,1,307,231,228,11947,4,6,0,
761673,1,308,230,225,12100,4,6,0,
761701,1,281,207,167,7100,4,6,0,
761788,1,421,275,70,5780,4,6,0,
763560,1,308,180,141,6240,3,7,0,
764501,6,447,261,217,7853,3,6,0,
765046,1,372,272,153,12127,4,6,0,
765942,1,329,247,106,3387,3,6,0,
765943,1,333,253,105,3293,3,6,0,
766262,1,351,260,131,8347,4,7,0,
767728,1,310,230,116,5900,4,6,0,
767734,1,310,230,116,5930,4,6,0,
767741,1,309,228,117,5920,4,6,0,
767962,1,320,278,293,6980,3,6,0,
