1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600591,1,463,303,115,12340,4,7,0,
600594,1,462,303,115,12320,4,7,0,
600595,1,457,302,115,12333,4,7,0,
600598,1,455,303,115,12273,4,7,0,
700391,1,348,262,154,10907,4,7,0,
700859,2,331,250,107,3333,3,6,0,
701728,2,507,207,199,6280,3,6,0,
702918,1,410,305,120,10740,4,6,0,
703671,1,306,132,175,2480,3,6,0,
703677,1,300,133,178,2507,3,6,0,
703951,1,370,274,71,3067,4,7,0,
704028,1,293,170,283,9773,3,6,0,
704044,1,290,172,288,9793,3,6,0,
704051,1,371,271,71,3087,4,7,0,
704052,1,366,271,74,3053,4,7,0,
704053,1,370,275,71,3047,4,7,0,
704097,1,365,271,76,2980,4,6,0,
704510,1,490,296,264,6227,2,6,0,
704597,1,306,205,192,1913,2,6,0,
704757,1,501,267,192,10107,3,6,0,
704759,1,445,261,215,6413,3,6,0,
704768,1,443,261,219,6340,3,6,0,
704861,1,455,280,279,4880,3,6,0,
704880,1,455,279,286,4773,2,6,0,
704898,1,394,321,203,5653,4,6,0,
704947,1,362,263,164,12427,4,6,0,
704948,1,309,243,334,9413,3,6,0,
705040,1,303,222,133,7347,4,6,0,
705047,1,373,276,167,13500,4,6,0,
705053,1,498,214,183,7087,3,6,0,
705058,1,373,277,168,13480,4,6,0,
705106,1,299,223,133,7320,4,6,0,
705153,1,334,248,173,12800,4,6,0,
705162,1,337,249,173,12713,4,6,0,
705199,1,298,231,156,3320,3,6,0,
705966,1,305,130,175,1700,3,6,0,
707478,1,406,272,78,6580,4,6,0,
707647,1,338,253,172,13380,4,6,0,
707991,1,346,254,173,12760,4,6,0,
708186,2,395,185,175,5520,3,6,0,
708196,4,303,127,173,2827,3,6,0,
708198,2,303,131,174,2847,3,6,0,
708212,1,308,205,192,2040,2,6,0,
708262,1,303,129,173,1840,3,6,0,
708567,1,357,259,168,12460,4,6,0,
710301,1,309,228,117,5780,4,6,0,
710865,1,287,212,172,7160,4,6,0,
713413,1,283,211,73,3327,4,6,0,
713749,1,309,228,115,5760,4,6,0,
714006,1,202,135,192,2000,3,7,0,
715452,1,280,206,85,3520,4,7,0,
715687,1,351,261,100,3467,3,6,0,
716817,1,394,196,133,2493,2,6,0,
717541,1,339,255,139,8700,4,6,0,
717852,1,351,260,100,3360,3,6,0,
718208,1,309,209,189,2240,2,6,0,
718813,1,281,205,85,3447,4,6,0,
720489,1,281,207,85,3087,4,6,0,
720546,1,353,257,162,5840,4,6,0,
722009,2,432,189,159,1353,1,6,0,
722049,2,433,189,158,1320,1,6,0,
722105,1,447,262,217,6393,3,6,0,
722549,1,353,261,164,12187,4,6,0,
722830,1,274,209,84,3420,4,6,0,
722878,1,309,230,117,5780,4,6,0,
723017,1,573,256,185,3067,2,6,0,
723035,1,247,188,166,5380,4,6,0,
723554,1,329,245,125,8840,4,6,0,
724174,4,310,230,115,5960,4,6,0,
724909,1,310,227,116,5993,4,7,0,
725199,1,287,139,120,2787,4,7,0,
726439,1,351,259,110,8500,4,6,0,
727593,1,394,236,218,5833,3,6,0,
727804,1,473,246,190,11527,4,6,0,
728164,1,415,276,103,8700,4,7,0,
728473,1,433,189,161,1220,1,6,0,
729919,1,352,261,117,7687,4,7,0,
729925,1,355,262,116,7633,4,7,0,
731307,1,245,147,141,1760,3,7,0,
731408,1,279,209,148,5707,4,7,0,
731574,1,497,242,197,8113,4,6,0,
733148,1,306,230,115,5867,4,7,0,
733149,1,305,229,115,5933,4,7,0,
733606,1,369,279,172,12873,4,6,0,
733658,1,367,281,173,13133,4,6,0,
733718,1,289,223,136,6547,4,6,0,
734951,1,305,226,114,5387,4,6,0,
735873,1,348,261,120,7920,4,6,0,
736672,1,462,301,114,12227,4,7,0,
737112,1,306,230,113,6347,4,7,0,
737119,1,353,261,149,10847,4,7,0,
737147,1,305,230,114,6227,4,7,0,
737998,1,416,309,123,10813,4,6,0,
