1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
600591,1,463,303,115,12340,4,7,0,
600595,1,457,302,115,12333,4,7,0,
700309,1,386,193,205,2207,3,6,0,
700392,1,307,230,114,6340,4,7,0,
700734,1,317,168,242,4747,3,7,0,
700859,1,331,250,107,3333,3,6,0,
703307,1,381,185,172,4793,3,6,0,
703718,1,378,246,146,7933,4,6,0,
704002,1,309,228,229,11553,4,7,0,
704014,1,307,226,231,11680,4,7,0,
704016,1,306,225,231,11713,4,7,0,
704024,1,308,230,227,11627,4,7,0,
704025,1,290,170,286,9707,3,6,0,
704044,1,290,172,288,9793,3,6,0,
704049,1,290,172,288,9767,4,6,0,
704431,1,478,286,197,11247,3,6,0,
704478,1,565,245,300,4600,2,6,0,
704602,1,387,194,204,2340,3,6,0,
704603,1,387,195,205,2253,3,6,0,
704759,1,445,261,215,6413,3,6,0,
704760,1,341,268,281,7320,3,6,0,
704798,1,391,196,207,2480,3,6,0,
704805,1,394,196,203,2200,3,6,0,
704806,1,395,196,204,2220,3,6,0,
704885,1,289,184,286,8460,4,6,0,
704898,1,394,321,203,5653,4,6,0,
705039,1,365,227,191,5767,3,6,0,
705199,1,298,231,156,3320,3,6,0,
705451,1,348,259,115,7573,4,7,0,
708124,1,382,328,259,8800,4,6,0,
708212,1,308,205,192,2040,2,6,0,
708994,1,438,324,93,5793,4,7,0,
708995,1,210,165,171,1740,3,6,0,
710301,1,309,228,117,5780,4,6,0,
712016,1,435,213,90,3980,3,7,0,
712600,1,410,273,101,8140,4,6,0,
712748,1,338,224,88,4960,4,6,0,
712817,1,305,226,234,11533,4,7,0,
714146,1,292,221,134,6540,4,6,0,
716817,1,394,196,133,2493,2,6,0,
717636,1,308,209,190,2020,2,6,0,
718199,1,311,210,192,2373,2,6,0,
718889,1,446,259,218,6087,4,6,0,
722105,1,447,262,217,6393,3,6,0,
722837,1,309,223,112,6047,4,6,0,
723509,1,362,225,195,5093,3,6,0,
723554,1,329,245,125,8840,4,6,0,
723588,1,376,333,262,8640,3,6,0,
723622,1,354,263,114,8887,4,6,0,
724282,1,312,233,116,6120,4,7,0,
724472,1,309,256,205,3040,3,6,0,
726941,1,310,230,114,5940,4,6,0,
728473,1,433,189,161,1220,1,6,0,
728849,1,327,252,103,4780,4,6,0,
729410,1,344,257,104,3280,3,6,0,
731574,1,497,242,197,8113,4,6,0,
733148,1,306,230,115,5867,4,7,0,
733576,1,308,255,208,2380,3,6,0,
733736,1,409,272,103,8307,4,6,0,
733842,1,371,226,190,4567,3,6,0,
734588,1,311,231,112,5907,4,6,0,
734965,1,323,243,90,4607,4,6,0,
735873,1,348,261,120,7920,4,6,0,
736238,1,277,205,105,4120,4,7,0,
736751,1,411,154,202,1960,2,7,0,
736825,1,460,304,113,12220,4,7,0,
736860,1,502,245,200,8100,4,6,0,
737239,1,351,259,151,10707,4,7,0,
737309,1,467,305,107,10947,4,6,0,
737721,1,352,260,149,10707,4,7,0,
738995,1,345,259,114,7480,4,7,0,
739050,1,410,271,104,9007,4,7,0,
739090,1,420,276,212,16920,4,7,0,
739364,1,309,230,116,5913,4,7,0,
739512,1,458,304,118,11400,4,7,0,
739991,1,395,199,175,11820,4,7,0,
740923,1,457,240,159,5447,3,6,0,
742086,1,332,249,224,10447,4,6,0,
743521,1,405,263,114,2280,1,6,0,
744106,1,307,221,155,3707,3,6,0,
744914,1,365,277,185,5340,3,6,0,
746241,1,348,259,68,4233,4,7,0,
746430,1,345,261,132,8227,4,7,0,
747081,1,500,304,202,8313,4,6,0,
747083,1,503,303,199,8327,3,6,0,
747084,1,500,304,199,8300,3,6,0,
747086,1,505,202,200,8060,3,6,0,
747087,1,436,194,145,7807,4,6,0,
747090,1,500,308,200,8267,3,6,0,
747092,1,506,304,200,8260,4,6,0,
747894,1,506,206,203,6447,3,6,0,
750108,1,502,306,252,19800,4,6,0,
750676,1,303,225,115,5827,4,7,0,
754230,1,494,236,266,11020,4,6,0,
754242,1,381,202,142,1713,3,6,0,
754596,1,307,207,192,2353,2,6,0,
755655,1,506,240,199,7467,3,6,0,
755956,1,404,137,189,3340,3,6,0,
760786,1,308,227,115,5813,4,6,0,
761671,1,308,227,227,12087,4,6,0,
762043,1,424,319,187,17167,4,6,0,
762119,1,276,206,86,3507,4,6,0,
762671,1,275,189,372,6140,4,6,0,
762765,1,415,275,82,6507,4,6,0,
762769,1,416,275,107,9440,4,6,0,
764191,1,415,305,159,15187,4,7,0,
764630,1,351,260,101,3327,3,6,0,
764643,1,308,206,190,2540,2,6,0,
764806,1,457,303,116,11620,4,6,0,
765686,1,306,230,226,12000,4,6,0,
765705,1,309,231,226,11780,4,6,0,
765942,1,329,247,106,3387,3,6,0,
765943,1,333,253,105,3293,3,6,0,
765944,1,336,251,108,3367,3,6,0,
766166,1,347,271,68,4320,4,7,0,
767641,1,409,308,123,11293,4,6,0,
767725,1,258,175,114,3520,4,6,0,
767727,1,308,229,116,5940,4,6,0,
769600,1,372,280,150,12360,4,6,0,
769670,1,303,239,231,5640,3,6,0,
769853,1,294,172,280,8220,4,6,0,
770210,1,348,261,133,8840,4,7,0,
770564,1,434,327,133,13900,4,6,0,
771636,1,535,222,80,887,2,6,0,
771903,1,352,260,121,8453,4,7,0,
772008,1,347,260,98,7487,4,6,0,
772900,1,331,251,110,3387,3,6,0,
774635,1,304,231,114,5520,4,6,0,
774964,1,305,228,117,5900,4,6,0,
778781,1,321,241,196,11560,4,7,0,
779171,1,372,298,113,1080,2,6,0,
780113,1,598,345,213,10547,3,6,0,
780577,1,402,134,194,3300,3,6,0,
782716,1,406,255,289,6127,3,6,0,
783535,1,327,252,109,3460,3,6,0,
785166,1,313,207,113,5187,4,7,0,
785841,1,496,243,202,8180,4,6,0,
786442,1,313,208,112,5147,4,7,0,
787240,1,282,206,78,3393,4,7,0,
787729,1,352,260,87,6253,4,7,0,
787732,1,352,260,86,6307,4,7,0,
788720,1,353,260,89,6207,4,7,0,
789620,1,349,260,92,6140,4,6,0,
790142,1,596,279,208,10280,3,6,0,
791944,1,352,260,120,8393,4,7,0,
792125,1,309,225,116,5853,4,6,0,
793270,1,407,253,290,5500,3,6,0,
795060,1,309,171,178,2527,3,6,0,
795469,1,480,331,161,5120,4,6,0,
798439,1,280,204,100,4213,4,7,0,
799830,1,255,245,205,3187,3,6,0,
