1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
699704,1,297,220,208,2613,3,10,0,
700859,1,331,250,107,3333,3,6,0,
704027,1,290,172,285,9787,3,6,0,
704078,1,459,305,115,11613,4,7,0,
704759,1,445,261,215,6413,3,6,0,
705451,1,348,259,115,7573,4,7,0,
706636,1,414,308,120,10833,4,6,0,
707785,1,343,191,191,2420,2,6,0,
707904,1,302,162,150,6533,3,7,0,
708183,1,304,131,177,2447,3,6,0,
712748,1,338,224,88,4960,4,6,0,
713749,1,309,228,115,5760,4,6,0,
716169,1,278,207,85,3480,4,6,0,
716265,1,347,260,114,7320,4,7,0,
717636,1,308,209,190,2020,2,6,0,
718744,1,415,310,123,11100,4,6,0,
720489,1,281,207,85,3087,4,6,0,
720600,1,308,227,115,6007,4,6,0,
722021,1,445,260,218,6407,3,6,0,
724280,1,314,231,114,6240,4,7,0,
724282,1,312,233,116,6120,4,7,0,
731999,1,277,207,86,3547,4,6,0,
732527,1,309,229,117,5813,4,7,0,
733722,1,292,223,135,6573,4,6,0,
733842,1,371,226,190,4567,3,6,0,
735863,1,310,227,116,6113,4,6,0,
735873,1,348,261,120,7920,4,6,0,
736672,1,462,301,114,12227,4,7,0,
737721,1,352,260,149,10707,4,7,0,
738995,1,345,259,114,7480,4,7,0,
739002,1,413,275,208,16880,4,7,0,
739294,1,251,201,137,2193,3,7,0,
739507,1,439,328,181,18680,4,7,0,
739510,1,463,303,118,11427,4,7,0,
739511,1,460,304,117,11353,4,7,0,
740713,1,308,232,116,6213,4,6,0,
741175,1,245,184,214,6487,4,6,0,
745004,1,385,201,288,3760,3,6,0,
747084,1,500,304,199,8300,3,6,0,
747087,1,436,194,145,7807,4,6,0,
747690,1,292,186,285,10087,3,6,0,
748207,1,305,209,191,2287,2,6,0,
749064,1,324,240,130,7233,4,7,0,
749616,1,249,130,197,2960,3,6,0,
752304,1,429,333,195,8867,3,6,0,
753689,1,461,182,183,6093,3,6,0,
754242,1,381,202,142,1713,3,6,0,
757265,1,414,271,104,8320,4,6,0,
758869,1,245,121,152,1140,2,6,0,
759845,1,312,235,177,9807,4,6,0,
761301,1,385,283,159,6680,3,6,0,
761453,1,346,261,104,3313,4,6,0,
762769,1,416,275,107,9440,4,6,0,
765031,1,372,272,153,12240,4,6,0,
765930,1,381,202,143,1960,3,6,0,
767136,1,448,267,214,7100,4,6,0,
767725,1,258,175,114,3520,4,6,0,
767738,1,281,205,86,3413,4,6,0,
767742,1,308,228,117,5953,4,6,0,
767746,1,310,229,115,6000,4,6,0,
768211,1,500,303,198,8313,4,6,0,
769412,1,413,274,77,6420,4,6,0,
770675,1,308,229,116,5853,4,7,0,
773925,1,362,266,82,4880,3,7,0,
774635,1,304,231,114,5520,4,6,0,
774714,1,417,279,103,8753,4,7,0,
782268,1,474,242,174,8960,3,6,0,
785841,1,496,243,202,8180,4,6,0,
787240,1,282,206,78,3393,4,7,0,
789452,1,275,210,278,11193,4,8,0,
790769,1,249,143,193,3007,3,8,0,
795073,1,305,228,116,5753,4,7,0,
795469,1,480,331,161,5120,4,6,0,
798189,1,272,208,155,6107,4,6,0,
