1
SKU,Quantity,Length,Width,Height,Weight,Strength,Aisle,Caustic
699704,1,297,220,208,2613,3,10,0,
700309,1,386,193,205,2207,3,6,0,
704002,1,309,228,229,11553,4,7,0,
704128,1,388,243,144,7433,3,6,0,
704256,1,367,272,71,3040,4,7,0,
704480,1,567,249,277,4733,2,6,0,
704591,1,306,205,192,1860,2,6,0,
704602,1,387,194,204,2340,3,6,0,
704763,1,421,270,327,5480,3,6,0,
704805,1,394,196,203,2200,3,6,0,
704880,1,455,279,286,4773,2,6,0,
704944,1,307,243,333,10840,3,6,0,
704963,1,287,265,205,2693,2,6,0,
704965,1,438,332,222,5200,3,6,0,
705039,1,365,227,191,5767,3,6,0,
705055,1,345,291,235,3920,3,6,0,
705196,1,456,293,156,6733,3,6,0,
705889,2,504,238,198,8173,3,6,0,
708188,1,399,191,171,5360,3,6,0,
708196,1,303,127,173,2827,3,6,0,
708260,1,303,134,173,2620,3,6,0,
708781,1,432,214,88,3960,3,7,0,
710333,1,386,195,205,2207,3,6,0,
710713,1,502,388,195,5980,3,7,0,
714095,1,259,240,206,3220,3,6,0,
714643,1,306,228,117,5873,4,6,0,
716817,1,394,196,133,2493,2,6,0,
718199,1,311,210,192,2373,2,6,0,
723266,1,305,168,168,2600,3,6,0,
723553,1,327,240,125,8860,4,6,0,
723622,1,354,263,114,8887,4,6,0,
724384,1,254,243,207,2460,3,6,0,
727182,1,355,264,114,8860,4,6,0,
727641,1,235,221,89,3507,4,7,0,
733187,1,306,224,165,8740,4,6,0,
735107,1,412,310,120,11520,4,6,0,
736825,1,460,304,113,12220,4,7,0,
737218,1,324,242,132,7693,4,7,0,
737989,1,345,262,114,7500,4,7,0,
738995,1,345,259,114,7480,4,7,0,
739002,1,413,275,208,16880,4,7,0,
739022,1,415,272,209,16893,4,7,0,
739027,1,413,272,104,8513,4,7,0,
739130,1,415,271,207,16640,4,7,0,
739512,1,458,304,118,11400,4,7,0,
740616,1,326,244,158,8780,4,6,0,
740702,1,390,304,158,2487,3,6,0,
741834,1,380,201,200,5120,4,6,0,
744924,1,301,243,259,11507,4,6,0,
746430,1,345,261,132,8227,4,7,0,
747084,1,500,304,199,8300,3,6,0,
747092,1,506,304,200,8260,4,6,0,
747554,1,309,172,166,2953,3,6,0,
747688,1,493,257,202,10380,4,6,0,
748966,1,308,234,124,6153,4,6,0,
752304,1,429,333,195,8867,3,6,0,
752576,1,482,240,90,1267,2,6,0,
753143,1,303,230,115,5960,4,7,0,
754595,1,311,207,191,2327,2,6,0,
755253,1,277,153,195,2513,4,7,0,
755958,1,403,133,197,3433,3,6,0,
756584,1,504,298,302,6140,3,6,0,
759180,1,295,175,287,9700,4,6,0,
759572,1,520,267,117,5873,3,6,0,
761063,1,412,308,120,10860,4,6,0,
761240,1,275,203,84,3527,4,6,0,
761275,1,305,227,115,5920,4,7,0,
761450,1,334,256,106,3320,3,6,0,
761451,1,275,201,83,3507,4,6,0,
761695,1,304,226,115,5960,4,6,0,
761780,1,425,314,132,2853,3,6,0,
762970,1,308,231,227,11933,4,6,0,
763098,1,316,228,225,12020,4,6,0,
764075,1,231,133,214,1433,3,6,0,
764806,1,457,303,116,11620,4,6,0,
765846,1,349,262,108,6913,4,6,0,
765862,1,351,262,235,16133,4,6,0,
766174,1,349,263,130,8513,4,7,0,
767725,1,258,175,114,3520,4,6,0,
767727,1,308,229,116,5940,4,6,0,
768200,1,309,209,193,2320,2,6,0,
769109,1,360,266,92,6520,4,6,0,
769790,1,326,316,266,6060,3,6,0,
769927,1,253,176,181,2560,3,6,0,
770593,1,395,197,132,2513,3,6,0,
770971,1,311,230,116,5733,4,6,0,
772302,1,308,209,192,2260,2,6,0,
775859,1,308,171,177,2727,3,6,0,
777763,1,306,253,206,2860,3,6,0,
780922,1,449,240,162,5567,3,6,0,
781549,1,307,253,205,2567,3,6,0,
782268,1,474,242,174,8960,3,6,0,
783535,1,327,252,109,3460,3,6,0,
792221,1,243,151,141,1733,3,7,0,
797724,1,242,138,150,1100,3,6,0,
799888,1,253,245,205,3240,3,6,0,
